,Unnamed: 0,Title,link,description
40,40,Restituição da linha URGENTE,/claro/restituicao-da-linha-urgente_4lgJ2VW3iA3gE5BU/,"Protocolo:*******7 - 02/09/2023*******58 - 02/09/2023*******8 - 08/10/2023No dia 21/09/2023 fiz uma reclamação conforme os 2 primeiros protocolos que a conta foi paga e foi cortado: ""motivo FALTA DE PAGAMENTOEu havia pago as contas e a Claro dia que não estavam pagas. Depois de vários telefonemas para a Claro a linha foi religadaNo dia 21de setembro a linha foi cortada novamente, fiz uma reclamação aqui passadas umas horas a linha foi restituídaNo dia 04 de outubro a linha foi cortada NOVAMENTE!!!!! Parece BRINCADEIRA!!!!Somos trabalhadores pagamos nossas contas em dia meu filho NECESSITA do cel para trabalhar!!!!!!!Quem vai me ressarcir pelos dias que meu filho está parado?????Fui até a Claro no dia 08/10/203 no Shopping Campo Limpo, atendida pela funcionária PriscilaFomos orientados por ela a pagar NOVAMENTE a conta, somos trabalhadores e não temos dinheiro para gastar em uma conta que já havia sido paga mas se a orientação para a linha VOLTAR era pagar fizemos um sacrifício e pagamosA Priscila disse que se pagássemos no PIX a linha voltaria imediatamente!!!!!NÃO VOLTOU!!!!! FUNCIONÁRIOS INCOMPETENTES!!!!!A explicação que ela deu foi: A Claro tem 3 empresas de cobrança em 2 foi dado baixa e em uma NÃOÉ PALHAÇADA!!!!!!Não pessoas IDONEAS EXIGIMOS A RESTITUIÇÃO IMEDIATA  DO VALOR PAGO A MAIS E A RESTRIUIÇÃO DA LINHAA gerente Priscila garantiu que se pagássemos por PIX voltaria imediatamente.Segunda ela o SISTEMA da Claro NÃO reconhece o pagamentoEXIJO UM RETRATAMENO DA CLARO IMWEDIATEMANET"
41,41,Celular não funciona,/claro/celular-nao-funciona_UyoEL_yk1AWlCpXq/,"Novamente retorno pra reclamar da Claro.Primeiro me ganharam no cansaço e eu parei de reclamar sobre o valor das minhas faturas.Agora estou a meses sem que o celular do combo funcione, as faturas estão pagas e na descrição delas tem o celular e não funciona.Ligo na central de celular, pede pra lugar no 0800 do combo multi, combo multi me mandou retornar a ligação pro mesmo 0800 e digitar a opção 4 , desliguei e liguei igual uma trouxa e a opção 4 nem existe. Liguei novamente pra falar com o atendente que me pediu pra tentar no 1052. O 1052 por sua vez também não me atende pois só resolvem questão de contrato de móvel, não falam sobre contratos de combi. Ou seja não tem um atendimento pra me dizer pq estou pagando uma fatura e não tenho o serviço.  Não tem uma mês que não tenha um estresse com os serviços prestados pela Claro. Pelo amor de Deus, trabalhar certo também é bom."
42,42,COBRANÇA INDEVIDA - FALTA DE RESPEITO - EQUIPE MAL INFORMADA,/claro/cobranca-indevida-falta-de-respeito-equipe-mal-informada_0d05xjJnEyIqEHav/,"Eu tinha u contrato com a claro, o qual era o combo multi, internet, móvel e claro box, após um período as contas começaram a vir mais do que o valor combinado que era de 156,00, fiz a contestação das ultimas faturas dos meses de agosto  e setembro/2023 e claro mandou os valores corretos, os quais eu paguei em dia, porém a claro desativou minha linha móvel final 9489, não tenho internet, mais  nada nessa linha e esta me cobrando esses dois ultimos meses, o qual não utilizei e ja estao pagas por ser do combo multi o qual eu tbm ja cancelei. Recebo diariamente de 05 e 7 ligações de cobrança da claro, e tenho q explicar minha situação para varios atendentes q dizem q esta no sistema, porem as ligações continuam todos os dias. Eu quero q claro baixe essa cobrança [Editado pelo Reclame Aqui] e fique com essa [Editado pelo Reclame Aqui] dessa linha, ja que estou sem ha mais de 03 meses."
43,43,Carreguei e não posso usar,/claro/carreguei-e-nao-posso-usar_VD1yhGGAf_lHHiPK/,"Fiz uma recarga no valor de 25,00 no meu chip da claro, por motivos pessoais acabei atrasando a fatura e acabou bloqueando a linha, inocentemente realizei a recarga achando que ia liberar e não foi. E fui informada que só posso usar essa carrega para receber ligação a cobrar e mais nada. Desejo que estorne essa recarga ou abate na fatura. Pq oq vou fazer com 25,00 para chamada  a cobrar se eu não uso???? Eu recarreguei para usar a Internet."
44,44,"Péssimo atendimento, Desrespeito e Burocracia para cancelar uma compra de celular.",/claro/pessimo-atendimento-desrespeito-e-burocracia-para-cancelar-uma-compra-de-c_gsUaTIoI9Fo3qgCB/,"A covardia dessa empresa desrespeitosa não tem limites, a Claro consegue causar dor, humilhação e ofender ao mesmo momento que [Editado pelo Reclame Aqui] nosso bem inestimável e precioso que é nosso tempo com seu atendimento péssimo.Eu tentando exercer meu direito legal de cancelar uma compra, e fui transferido três vezes e isso somando mais de 30 minutos na ligação, uma humilhação. Para comprar não foi assim.Exijo imediatamente de forma amigável o cancelamento da péssima compra que fiz pedido*******."
45,45,Negativada no Serasa sendo que a fatura não venceu,/claro/negativada-no-serasa-sendo-que-a-fatura-nao-venceu__BCk861bmESfSOX3/,"Fui imprimir um boleto de acordo de outra empresa pelo Serasa consumidor e para minha surpresa de cara lá consta uma dívida para negociar sendo que a minha fatura claro/Net residencial só vence dia 10, ou seja, amanhã já que hoje é dia 9. Vão alegar que junto consta uma fatura de telefone de agosto, sendo que essa fatura de telefone eles mesmos que desmembraram sem ordem e desde abril eu pedia para eles corrigirem a data já que sempre foi telefone e internet em uma única fatura desde 2017. Todo mês pediam desculpas e não corrigiram a data até que uns dois meses atrás cansei e cancelei o telefone fixo já que em todos esses anos eu nunca tinha nem instalado e nem sabia o número. Enfim, o erro foi deles. Todo mês ligo lá e nada. Ao invés de incluírem esse telefone de agosto na fatura de outubro ara facilitar de pagar simplesmente negativam m u nome em uma fatura que vence amanhã. Fazem bobagem e fica por isso mesmo. Basta verem as dezenas de protocolos desde abril pedindo para resolverem o erro da data de pagamento desmembrada sendo que nem a fatura de telefone eu recebia."
46,46,Telemarketing em excesso,/claro/telemarketing-em-excesso_ry3nfPIcZkozznDj/,"Ligações oferecendo produtos da claro, pata outra pessoa que não é mais titular da linha. Sao mais de 30 Ligações por dia. Uso o telefone para trabalhar e a Ligações atrapalham muito.Já solicitei pra tirar o número do cadastro, mas sou ignorado. A Claro não se preocupa nenhum pouco com ninguém"
47,47,Cobrança Indevida de Produto que não tenho (Claro TV BOX),/claro/cobranca-indevida-de-produto-que-nao-tenho-claro-tv-box_pQqRnvgHW6IDhRMW/,"Já faz mais de um ano que tenho este problema com a Claro.Todo mês é a mesma coisa, eles incluem no meu plano, por conta própria sem consentimento do cliente o Produto CLARO TV BOX. Ai a fatura vem com esse valor adicional e tenho que ficar ligando lá pra contestar e pedir cancelamento do Produto. Eles falam que cancelam, mas no mês seguinte o produto volta a aparecer. Este é um produto que não tenho e nunca tive interesse e nunca usei.Ao invés de resolver o meu problema em definitivo, eles ficam lançando desconto na fatura. Ai fica constando na fatura que tenho o produto CLARO TV BOX, por um valor de 59,90, porém eles lançam um desconto e fica com valor zerado, é SIMPLESMENTE RIDÍCULO ISSO!!!Já tenho tantos chamados abertos com a Claro, inclusive com a Ouvidoria/Auditoria deles, e o problema nunca é resolvido. Infelizmente dependo dos serviços dessa empresa, pois tecnicamente o produto de internet deles é bom, e eu uso para trabalhar, porém já estou cogitando um cancelamento total da minha conta."
48,48,Visita técnica agendada e não realizada,/claro/visita-tecnica-agendada-e-nao-realizada_HSg062NUQelpuq2k/,"2 meses atrás liguei para cancelar minha assinatura com a empresa na qual sou cliente há muitos anos. O cancelamento seria devido ao valor alto para um servico que caiu a qualidade. Me foi oferecido um desconto no meu plano mensal e uma visita técnica. O desconto não foi concedido e a visita não foi efetuada. Entrei em contato com a empresa novamente que se comunicou a falha e prometeu o desconto para o próximo mês e agendou a visita para 07/10 , fiquei esperando o técnico o dia inteiro, recebi a confirmação que ele estava a caminho e simplesmente ninguém apareceu. Ninguém entrou em contato e sigo com um serviço de péssima qualidade,atendimento.. Uma verdadeira falta de respeito com o cliente."
49,49,Internet ruim,/claro/internet-ruim_LcPclB83n81AEYH4/,"Olá boa noite,venho por meio dessa reclamação manifestar minha insatisfação com a operadora claro pago 73 reias por 15 gigas de Internet e simplesmente chaga um momento que não consigo abrir nenhum app no meu celular já faz tempo que tenho essa linha e agora tá mim  dando problema. Quero que arrumem minha Internet."
50,50,Claro é um lixo,/claro/claro-e-um-lixo_Z-NhIhejEBPUxRsb/,Estou desde ontem sem internet. Já  luguei 3 vezes e nada. Nem consigo acesso à ouvidoria. Eles não estão nem aí pro cliente. Lixo de empresa!
51,51,FALTA DE SINAL,/claro/falta-de-sinal_3eyL99VoeOO_xiPR/,"Infelizmente tenho que retornar aqui.Hoje dia 09/10/2023, estou sem sinal. Legal né? Trabalho de homeoffice.O informado por eles é que teve um suposto furto de cabo de cabo. O melhor é que isso na sua maioria acontece na segunda ou na sexta. Isso é muito cansativo para o cliente que precisa muito da internet. O prazo era até as 17h de hoje. Mas pensa comigo. Ai meu horário de trabalho já acabou. Ai fica fácil. Estou deixando aqui minha indignação mais uma vez. Tento reclamar na ouvidoria mas não consigo. Melhrem isso pfv."
52,52,cobrança indevida,/claro/cobranca-indevida_fWpwzvKxQ1JWzhSt/,existe cobranças qu desconheço na plataforma do serasa
53,53,Falta de orientação e grosseria para devolução de equipamento,/claro/falta-de-orientacao-e-grosseria-para-devolucao-de-equipamento_Nm9P1x3N5FapWoaV/,"Fui mal orientado e ignorado ao tentar devolver equipamento na loja do shopping Rio-Sul, no Rio de Janeiro, no dia 20 de setembro de 2023. A atendente disse que só era possível devolver com uma procuração da minha mulher, em nome de quem estava o contrato, e saiu da minha frente enquanto eu perguntava por alternativas, já que estávamos de mudança da cidade. Passei o dia com o equipamento na mão enquanto minha mulher corria com a procuração. Voltei à mesma loja horas mais tarde e, para minha surpresa, não era preciso apresentar procuração."
54,54,Cobrança indevida,/claro/cobranca-indevida_-TLMWePdEPbJPees/,"Já paguei dois boletos de setembro e outubro,  foi debitado da minha conta corrente e a Claro continua me cobrando e ainda suspendeu minha linha. Vou arguir processo por dano moral."
55,55,Portabilidade não efetivada.,/claro/portabilidade-nao-efetivada_RNNbfkNhsThPqHjZ/,"NO DIA 21/09/2023, FIZ A ADESÃO DO PLANO ""CLARO CONTROLE"". ACONTECE QUE SOLICITEI A PORTABILIDADE DO NÚMERO (85) 9994.. O NOVO CHIP QUE DEVERIA CHEGAR COM 9 DIAS UTEIS CHEGOU COM ATRASO, O MESMO FOI ATIVADO. O NÚMERO (85) 9994.. FOI DESATIVADO DA ANTIGA OPERADORA (VIVO). ACONTECE QUE O MESMO NÃO MIGROU PARA O NÚMERO PROVISÓRIO, E O PIOR, O DITO NÚMERO VEIO PRÉ PAGO. TIVE QUE REALIZAR UMA RECARGA DE R$ 25,00. CONCLUSÃO:NÃO TENHO MEU NÚMERO (85) 9994.. ATIVADO NA OPERADORA, PAGUEI R$ 59,90 NO PLANO CONTROLE E NÃO TENHO O MESMO ATIVADO EM MEU APARELHO, GASTEI MAIS R$ 25,00 E ATÉ O MOMENTO SÓ TIVE DORES DE CABEÇA COM A OPERADORA. TENTEI VÁRIOS CONTATOS E NUNCA SOLUCIONARAM MEU PROBLEMA. EM 12 DIAS O PLANO JÁ IRÁ RENOVAR E NÃO TENHO USUFRIADO DE NADA. ESTOU ESTREMAMENTE FRUSTADO COM A CLARO!!"
56,56,Muda promoção prezao sem mandar uma msg para avisar,/claro/muda-promocao-prezao-sem-mandar-uma-msg-para-avisar_nDxUC8mQ4MWYM3pL/,"Mês passado setembro paguei 19,99 por minha promoção prezao 19,99 por mês que tenho a dois anos mais ou menos... o mesmo chip. Esse mês outubro 08/10/23 trocaram a promoção por conta própria sem me avisar nem por msg para 24,99. Sei que as coisas mudam... mas deveriam avisar para não pegar ninguém de surpresa. Falta de respeito com o cliente!!!"
57,57,Estão cobrando a 3 meses um valor no meu cartão de crédito que não solicitei.,/claro/estao-cobrando-a-3-meses-um-valor-no-meu-cartao-de-credito-que-nao-solicite_Y_PxnDMVpnVnUyPt/,"Os meses de agosto, setembro e outubro veio R$20 reais, paguei no total de R$60 reais, e o número da minha esposa no título. Um valor entitulado ""Serviços claro"" mas não solicitei e já liguei várias vezes pra cancelarem essa cobrança e não cancelam.Já estou pensando em acionar a justiça, mas poxa por R$60 reais?Custa a empresa cancelar essa cobrança e pronto?Já liguei pra vários números da claro falei com atendentes e algumas disseram que não existe nenhuma cobrança, mas o valor está lá todo mês, e ninguém resolve, vou deixar aqui um número de protocolo ******* 68 ou 38 final, pq o áudio quando falam esses números é péssimo e ruim de entender."
