title,link,problem,description
Cobrança e negativação indevida,/claro/cobranca-e-negativacao-indevida_QaVgrPucB8GrBdUP/,Cobrança indevida,"A Claro colocou meu número no Serasa sem qualquer motivo. Cancelei a minha linha, e não só cancelei como a Claro me reembolsou valores, segue nesse protocolo do Consumidor.gov 2023.09/*******.Agora, 1 mês depois meu nome é incluido com uma divida no Serasa na semana que estou tentando um financiamento imobiliario???Repetindo, cancelei a linha, paguei durante 2 meses pq a Claro não cancelou, pedi o cancelamento e o reembolso e isso foi feito, já recebi o reembolso da própria claro no valor de R$165,41 dia 15/09/2023."
Cobrança indevida e não recebimento do chip,/claro/cobranca-indevida-e-nao-recebimento-do-chip_SZacLesk7Bfgs5_5/,Cobrança indevida,"Tentei algumas vezes fazer uma solicitação de um novo chip da claro e no plano claro controle. No qual eu iria para 54,80 por mês (por ser pago via boleto).Sendo que recebi no meu email duas faturas com vencimento em 8/10/2023 no valor de R$ 54,80 cada uma. Cada fatura com um número claro diferente.Eu não recebi nenhum chip com os números citados na fatura até agora. Na verdade eu não recebi nenhum chip. Quero cancelar um número desses e saber para onde foi esses chips nos quais estou sendo cobrada. As faturas serão anexadas nessa reclamação."
Cobrança indevida e reiterada,/claro/cobranca-indevida-e-reiterada_qNf2hsIcXzTfwiF-/,Cobrança indevida,"Em 18/6/23, contratei o Passaporte Europa para o número (11) 945xx-39xx, pelo valor de 12 parcelas de R$ 19,99. No entanto, nas faturas com vencimento em 20/8 e 20/9/23 também foram cobrados INDEVIDAMENTE valores que seriam referentes a um segundo Passaporte Europa para o número (11) 989xx-76xx. ISSO JAMAIS FOI CONTRATADO. Em 26/9/23 obtive o retorno da Ouvidoria admitindo o erro, cancelando a cobrança e dfevolvendo os débitos indevidos reclamados, e gerando uma fatura nova, com os valores corretos, específica para os serviços de celular. Ocorre que a fatura completa, que também contempla Vírtua e TV contratados junto à Claro, acaba de ser encaminhada a mim e MANTÉM a cobrança dos valores indevidos. Ou seja, a Claro apenas fingiu que resolvia o meu problema, mas manteve a cobrança ilegal."
Empresa safada,/claro/empresa_jtDnFAwfgdtYH21C/,Cobrança indevida,"Me prometeu desconto com plano de internet, para eu não mudar de operadora, aceitei no mês seguinte veio a fatura com valor cheio!! A claro é um lixo"
"Portabilidade cancelada, fatura indevida!",/claro/portabilidade-cancelada-fatura-indevida_-_-pd8L2RFU5f9ah/,Cobrança indevida,"Atendimento muito ruim, tanto na loja física quanto por telefone. Os operadores e consultores não sabem orientar, não solucionam o problema, total descaso com o consumidor. Dia 09/10/23 fiz a portabilidade para Claro, porém a minha linha deu problema na outra operadora, sendo assim não dei o aceite na portabilidade. Imediatamente voltei na loja para cancelar a portabilidade, fiquei por horas na fila, estava com minha filha de 1 ano, não tive o atendimento preferencial, fiquei horas, acabei retornando na loja no dia seguinte. Fui na Loja da Claro no Park Shopping onde fiz todo o processo, e fui orientada a realizar o cancelamento pelo numero 1052. Realizei o cancelamento da portabilidade no dia 10/10/23, por telefone, tenho o protocolo de atendimento recebido por sms. Entretanto, no final do mês recebi por e-mail fatura para pagamento de um numero provisório que não utilizei e havia solicitado o cancelamento na mesma ligação da portabilidade. Estou tentando cancelar essa fatura no 1052, desde então, vários dias e horários diferentes, tenho os protocolos e nome do atendentes de cada ligação, com exceção das ligações que caem, pois não resolvem e ficam transferindo de área. A fatura tem vencimento dia 10, e até o momento consta fatura aberta. Dia 02/10/23, após 4 tentativas ficou registrado o pedido de cancelamento do numero provisório e fatura, me pediram para aguardar 5 dias uteis. Liguei hoje no 1052 e a fatura continua aberta para pagamento. Não sei o que fazer para evitar essa cobrança [Editado pelo Reclame Aqui]."
Incapaz de alterar meu plano por débitos que nem mesmo a Claro conhece,/claro/incapaz-de-alterar-meu-plano-por-debitos-que-nem-mesmo-a-claro-conhece_Go8-zRxdSpPfWXXS/,Cobrança indevida,"Estou tentando fazer um upgrade do meu plano família porque o que tenho não me atende mais.Fiz o procedimento na loja, alterando a titularidade do nome do meu pai para o meu.De quebra, adquiri também um plano de internet e vou adquirir um aparelho celular.Entretanto, esse procedimento está travado porque a Claro alega que estou em débito com a empresa.Entretanto, nem a empresa, nem a loja, nem os atendentes do call center conseguem dizer qual pendência é essa.Vale dizer que não tenho nenhuma negativação no Serasa (a Claro consultou meu nome). Nunca tive nenhum tipo de cobrança por parte da empresa. E do único contrato que tive (encerrado há alguns anos), eu tenho até a carta de quitação de débitos emitidos pela empresa.Conclusão, estou travado no plano que não quero e não consigo fazer o upgrade pro plano que preciso. Isso porque estou contratando um serviço que custa o dobro do que tenho.Fico imaginando o tamanho do problema que será se caso eu quiser cancelar um serviço.Mas o que mais me incomoda é a alegação de que tenho débitos sem ter. Ou mesmo a empresa nem saber quais débitos são esses.Tenho uma preocupação enorme com meu nome e com a minha reputação de bom pagador, tanto que tenho um score alto e nenhuma pendência com empresa alguma. Então, é um ultraje pra mim esse tipo de alegação."
Cobrança indevida após portabilidade,/claro/cobranca-indevida-apos-portabilidade_amgrOeCEZFejvnwD/,Cobrança indevida,"Efetuei a portabilidade do meu plano da Vivo para Claro em Julho e tenho sido cobrado indevidamente pelo meu antigo plano. Não consegui abrir chamado na Claro porque não consto mais como assinante, mas pra me cobrar como tal eles fazem."
Cobrança indevida,/claro/cobranca-indevida_rcXNn-xd9zdzWTtJ/,Cobrança indevida,Já tem alguns meses que estou tento cobrança do serviço streaming o qual não contratei. Depois de várias reclamações a Claro me informou que tinha tirado essa cobrança pq identificaram que realmente foi [Editado pelo Reclame Aqui] e mês passada não fizeram a cobrança do celular como bonificação pelo transtorno.Só que a fatura com vencimento 20/9 veio novamente com a coração de streaming.Preciso que a Claro corrija isso pra eu não precisar todo mês fazer reclamações de cobranças [Editado pelo Reclame Aqui].Porque eu já estou pensando seriamente em entrar com um processo contra a empresa.
Cancelei meu pós pago e ainda estão me cobrando,/claro/cancelei-meu-pos-pago-e-ainda-estao-me-cobrando_PD4VyKlIatcCGZuK/,Cobrança indevida,Cancelei meu plano pós pago e ainda estou recebendo cobrança das faturas.
"COBRANÇA INDEVIDA MESMO COM CREDIDO DE R$162,00",/claro/cobranca-indevida-mesmo-com-credido-de-r-162-00_-MHdn078stO6Mt87/,Cobrança indevida,"Bom dia OPERADORA CLARO MOVEL e respeitosamente aos SERVIDORES desta plataforma governamental!1/Pois então!!!!!!!!!!!!!!!!!!!!!!!!!! Tenho credito de R$ 162,81 e mesmo assim vcs chutam uma fatura com cobrança de R$9,902/Já que não tem jeito de agir de boa fé, terei que levar o caso em tela para apreciação de um magistrado pelo danos causados3/Certamente terei uma solução por aqui mesmo ou nao??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????Pedido à Empresa1/Cancelamento da fatura com vencimento em 19 de outubro de R$9,90 vez que tenho de credito R$162, 812/Carta com retratação especifica e que seja a definitiva, para que não perpetue a [Editado pelo Reclame Aqui] conferida na ação promovida pala parte demandada"
LOJA SEM SISTEMA,/claro/loja-sem-sistema_LMWvsIatDDNcGKgM/,Cobrança indevida,"Estou há duas horas aguardando voltar o sistema da loja e o atendente está até assistindo vídeo de filme ou série.. porque a loja não funciona.Minha conta este mes veio o dobro da conta normal..isso vem acontecendo ha alguns meses, consta na minha conta uma linha que não é minha,  já printei a tela, o funcionário viu.. Várias pessoas já foram embora e eu imagino que a loja funcione apenas para venda.Cobrança [Editado pelo Reclame Aqui] de varios serviços e uma linha extra na minha conta.. sem atendimento.. "
Cobrança,/claro/cobranca_FtcZgKGKflSxN2hE/,Cobrança indevida,"Por anos tive o combo da claro, no inicio do ano, cancelei a tv e continuei com o claro controle pagando o valor de R$ 63,38 por mês, e agora na fatura que vence no dia 15/10/23 simplesmente aumentaram o valor para R$ 88,38, sem nenhum aviso prévio.Entrei em contato com o 10699 que me informou que tinha caído um desconto que eu tinha de R$ 25,00 (que recebia por no mínimo 6 anos) e que minha fatura da li em diante seria este valor e que não tinha o que fazer, ai pedi para me transferir para o setor de cancelamento de linha, e a ligação caiu. Então resolvi ir a uma loja da claro, onde fui informado que meu contrato tinha mudado por ter saído do combo e que minha próxima fatura voltaria para o R$ 63,38 e que deveria entrar em contato através do número 1052 para contestar a fatura de R$ 88,38. Entrei em contato no dia de hoje 09/10/23 e a menina que me atendeu disse que neste número não tinha como me ajudar pois a fatura contestada era de combo e ela so poderia ver questões que não eram de combo. Ai me passou o numero*******, onde também não poderiam me ajudar e que tinha que ligar para o 10699, onde liguei lá no inicio da confusão e que também não poderiam me ajudar.Então dona Claro, para onde tenho que ligar para resolver este problema???????"
meu número está bloqueado para ligação e internet e faturas em dia,/claro/meu-numero-esta-bloqueado-para-ligacao-e-internet-e-faturas-em-dia_QgQ10JE5FIUv_Mk1/,Cobrança indevida,Nos aplicativos e na central da claro não consta faturas pendentes e mesmo assim meu número está suspenso para utilização de internet móvel e para ligações.Não consigo sequer ligar para central de atendimento pq consta que meu número está impossibilitado de realizar ligações
"CLARO CELULAR SUMIU E DIMIMUIU R$ 20,00 EM 30/01/2023 DENTRO DA VALIDADE COM VENCIMENTO 12/02/2023 OS MEUS CRÉDITOS CELULAR PAGO EM  13/01/2023 DE R$ 20,02.",/claro/claro-celular-sumiu-e-dimimuiu-r-20-00-em-30-01-2023-dentro-da-validade-co_5mzq3lT2WHgvwta2/,Cobrança indevida,"CLARO CELULAR conforme no print anexo, existem meus créditos de R$ 20,02 com vencimento 12/02/2023, por favor devolver e creditar imediatamente meus créditos R$ 20,00 e não conforme print anexo de 30/01/2023 foi reduzida e modificada para R$ 0,02 erroneamente. Por favor poderia corrigir, uma vez que NÃO CONTRATEI nenhum produto da Claro, portanto não foi utilizado os meus créditos?A Claro informa que pedi seu Produto PREZÃO de R$ 19,99 em 29/01/2023, do qual eu contesto e não reconheço, então se for verídico comprove tal afirmação, solicito que encaminhe/demonstre imediatamente documento comprovando sua afirmação. Cadê? Por que não recebo? Quando vou receber?Feito 2 (duas) contestações ligando no seu telefone 1052, conforme Protocolos*******35 e*******53 de 01/02/2023.Fiz 3 (três) contestações ligações no1052 e uma presencial, conforme Protocolos*******98 e*******87 (nesta ligação a atendente também instruiu pra eu ir no presencial), e no presencial Protocolo*******31 (solicitei também que mostre documento que comprove que contratei) ambos em 06/02/2023. Até o momento a Claro não comprova, por que?Feito também desde 30/01/2023, 20 (VINTE) Reclamações de Contestações no RECLAME AQUI, 1 Reclamação 158363001 em 30/01/2023, 2 Reclamação 158822313 em 06/02/2023, 3 Reclamação 159091433 em 10/02/2023, 4 Reclamação 159523103 em 17/02/2023, 5 Reclamação 159994819 em 27/02/2023, 6 Reclamação 160873995 em 13/03/2023, 7 Reclamação 161751023 em 27/03/2023, 8 Reclamação 162580165 em 10/04/2023, 9 Reclamação 163395531 em 24/04/2023, 10 Reclamação 164207927 em 08/05/2023, 11 Reclamação 165049913 em 22/05/2023, 12 Reclamação 165860055 em 05/06/2023, 13 Reclamação 166660405 em 19/06/2023, 14 Reclamação 167512483 em 03/07/2023, 15 Reclamação 168327351 em 17/07/2023, 16 Reclamação 169193167 em 31/07/2023, 17 Reclamação 170078965 em 14/08/2023, 18 Reclamação 170961299 em 28/08/2023. 19 Reclamação 171775177 em 11/09/2023 e 20 Reclamação 172672155 em 25/09/2023.Por favor tenha consideração com este seu cliente e poderia responder?Sou cliente/consumidor a décadas da Claro.Claro e Ouvidoria, por favor poderia retornar de imediato e resolver seu equívoco?"
Cobrança indevida - CLARO FLEX,/claro/cobranca-indevida-claro-flex_MwO1OvatEK-oxTrH/,Cobrança indevida,"Olá,Estou irritadíssima com o serviço da Claro de atendimento ao cliente, não resolvem nada. Ativei para meu pai, um idoso, o serviço Claro Flex, o chip não chegou em minha residência, tentei contatos por TODOS os canais possíveis, WhatsApp, chat na internet e ligações onde NINGUÉM resolve, por telefone dizem que não podem resolver quando vou ao chat e ao WhatsApp A POR***A do [Editado pelo Reclame Aqui] não resolve nada e nem me manda para um atendente. Pra completar o serviço já veio cobrado na fatura do meu pai desse mês, o chip não chegou e NINGUÉM RESOLVE ISSO, MAS SOUBERAM COBRAR NA FATURA. CLARO mais honestidade com seus clientes. ISSO é UM ABSURDO E FALTA DE RESPEITO!!!!"
COBRANÇA INDEVIDA - CONTRATO CANCELADO PELA CLARO - SEM CELULAR E SEM INTERNET HÁ DIAS,/claro/cobranca-indevida-contrato-cancelado-pela-claro-sem-celular-e-sem-inter_YZJibJh4ZKVIubEz/,Cobrança indevida,"SOMOS CLIENTES CLARO HÁ VÁRIOS ANOS E PAGAMOS CERCA DE 273,00 PELO COMBO DE TELEFONIA MÓVEL. DIA 02/10/2023 PROCURAMOS UMA LOJA CLARO PORQUE RECEBEMOS UMA CONTA COM O VALOR BEM MENOR E ACHAMOS ESTRANHO. PARA NOSSA SURPRESA E INDIGNAÇÃO, SOUBEMOS QUE A CLARO INADVERTIDAMENTE CANCELOU NSO PLANO E NOS INCLUIU NUM OUTRO COM OS MESMOS SERVIÇOS E VALORES MUITO SUPERIORES: 417,91. EM NENHUM MOMENTO FOMOS CONSULTADOS, SIMPLESMENTE, A CLARO DECIDIU POR SI SÓ CANCELAR NOSSO CONTRATO. FIZEMOS UMA RECLAMAÇÃO E CONTESTAMOS O VALOR DA COBRANÇA [Editado pelo Reclame Aqui]. ATÉ HOJE NÃO TIVEMOS NENHUMA RESPOSTA E DESDE O DIA 06/10/2023 ESTAMOS SEM CELULAR E SEM INTERNET. PELOS CANAIS DE WHATSAPP E 0800 DA OUVIDORIA ELES DIZEM QUE O SISTEMA ESTÁ COM UMA FALHA E NÃO PODEM NOS ATENDER. ESTAMOS INDIGNADOS POIS SEMPRE PAGAMOS NOSSAS CONTAS RELIGIOSAMENTE. GOTARÍAMOS QUE A CLARO TIVESSA A DECÊNCIA DE RESTABELECER NOSSOS SERVIÇOS E CANCELAR ESSA COBRANÇA [Editado pelo Reclame Aqui] DE 417,91, ENVIANDO UM NOVO BOLETO COM O VALOR CORRETO DE 273,00."
